x,y,vx,vy,r,t,name
-44657533422.466805,97122576594.99084,32093.90407499692,15077.706706659172,106897568615.14018,22896000,Venus
-41848414695.186424,98346448300.09329,32512.948232411818,14165.181772019057,106879903189.2489,22982400,Venus
-39005355888.92592,99490447349.15678,32905.7732206077,13240.729734531198,106863309427.31049,23068800,Venus
-36130653019.55571,100553609750.9166,33272.02395104404,12305.120390738499,106847800733.37569,23155200,Venus
-33226630747.750813,101535039013.17899,33611.36888663075,11359.13497988876,106833389622.60422,23241600,Venus
-30295640308.19565,102433907064.45543,33923.5004578144,10403.56540829218,106820087709.06837,23328000,Venus
-27340057405.31553,103249455107.05844,34208.1354500014,9439.213456053358,106807905694.43082,23414400,Venus
-24362280078.086575,103980994400.24274,34465.01536144624,8466.889967410856,106796853357.51445,23500800,Venus
-21364726536.545868,104627906972.08632,34693.90673079519,7487.414025967341,106786939544.78204,23587200,Venus
-18349832972.687904,105189646258.92082,34894.60143354127,6501.612116140061,106778172161.74118,23673600,Venus
-15320051348.491758,105665737671.23927,35066.91694671465,5510.317272204349,106770558165.29001,23760000,Venus
-12277847163.875793,106055779085.13123,35210.696581203294,4514.368216342122,106764103557.01794,23846400,Venus
-9225697207.422596,106359441258.42033,35325.80968117127,3514.6084871424246,106758813377.47441,23932800,Venus
-6166087292.756552,106576468170.8071,35412.15179011625,2511.885560031911,106754691701.41869,24019200,Venus
-3101509983.4895544,106706677287.44951,35469.64478318284,1507.049961138926,106751741634.06224,24105600,Venus
-34462309.676986694,106749959745.54585,35498.23696542324,500.95437611507623,106749965308.31497,24192000,Venus
3032556521.2537413,106706280463.61688,35497.903135772314,-505.5472445483483,106749363883.04459,24278400,Venus
6097047416.126184,106575678173.31772,35468.64461657921,-1511.600582166165,106749937542.35681,24364800,Venus
9156513687.206444,106358265373.74318,35410.4892486141,-2516.351846927604,106751685495.90015,24451200,Venus
12208463339.980236,106054228208.32172,35323.49135154851,-3518.9486738595306,106754605980.19377,24537600,Venus
15250411354.539621,105663826264.52412,35207.73164999289,-4518.541016175879,106758696260.97075,24624000,Venus
18279881957.618908,105187392296.74112,35063.3171652695,-5514.282034525548,106763952636.51956,24710400,Venus
21294410882.34337,104625331872.81148,34890.38107319976,-6505.328980667131,106770370442.00046,24796800,Venus
24291547612.78764,103978122944.80891,34689.08252829017,-7490.84407410372,106777944054.70695,24883200,Venus
27268857610.482204,103246315344.82336,34459.6064547982,-8469.995370203143,106786666900.24304,24969600,Venus
30223924520.054916,102430530206.60092,34202.163305239745,-9441.957618315353,106796531459.59076,25056000,Venus
33154352351.247974,101531459314.03572,33916.98878695668,-10405.913108393584,106807529277.05234,25142400,Venus
36057767634.607445,100549864377.63441,33604.34355740125,-11361.052504644664,106819650969.06102,25228800,Venus
38931821548.201965,99486576240.19711,33264.51288882545,-12306.575664783568,106832886233.86337,25315200,Venus
41774192012.790085,98342494013.075,32897.80630310319,-13241.692443543,106847223862.07863,25401600,Venus
44582585752.92328,97118584144.47417,32504.557177467508,-14165.62347917624,106862651748.13914,25488000,Venus
47354740321.5453,95815879421.37672,32085.122322014133,-15077.600961776026,106879156902.6103,25574400,Venus
50088426085.72847,94435477906.74556,31639.88152989778,-15976.869382305089,106896725465.38043,25660800,Venus
52781448171.273865,92978541813.76971,31169.237101219835,-16862.686261294493,106915342719.70413,25747200,Venus
55431648363.99416,91446296318.99243,30673.61334167016,-17734.32285621861,106934993107.07635,25833600,Venus
58036906965.594315,89840028316.24567,30153.45603703882,-18591.064846606023,106955660242.91035,25920000,Venus
60595144602.16533,88161085113.39139,29609.231904757104,-19432.212995998678,106977326932.99065,26006400,Venus
63104323983.40978,86410873073.94154,29041.42802366263,-20257.083789928787,106999975190.66994,26092800,Venus
65562451610.82339,84590856205.69539,28450.55124321305,-21065.01004914524,107023586254.77934,26179200,Venus
67967579433.16494,82702554698.59312,27837.127573397596,-21855.34151738738,107048140608.22063,26265600,Venus
70317806447.65663,80747543414.0396,27201.701556616827,-22627.445423073175,107073617997.20934,26352000,Venus
72611280245.46811,78727450328.00066,26544.835622818027,-23380.707014339663,107099997451.13777,26438400,Venus
74846198500.1499,76643954930.21655,25867.109429187418,-24114.53006694558,107127257303.0268,26524800,Venus
77020810397.79524,74498786581.91354,25169.119185709915,-24828.33736461818,107155375210.5354,26611200,Venus
79133418007.82294,72293722834.4241,24451.476967913222,-25521.571151498243,107184328177.49695,26697600,Venus
81182377593.38806,70030587711.1504,23714.810018114873,-26193.69355640861,107214092575.95088,26784000,Venus
83166100860.5407,67711249955.3231,22959.760036488882,-26844.186988742003,107244644168.63841,26870400,Venus
85083056145.3666,65337621246.019104,22186.98246326273,-27472.554505833243,107275958131.93118,26956800,Venus
86931769538.45566,62911654384.90801,21397.145753345627,-28078.320151748725,107308009079.16092,27043200,Venus
88710825946.15562,60435341456.19666,20590.930644675518,-28661.029267492482,107340771084.31912,27129600,Venus
90418870088.178,57910711962.23603,19769.029421555257,-29220.24877269253,107374217706.09496,27216000,Venus
92054607431.23128,55339830937.24361,18932.145174227746,-29755.56741889379,107408322012.22028,27302400,Venus
93616805058.46243,52724797041.57834,18080.99105591619,-30266.596014644318,107443056604.09045,27388800,Venus
95104292474.59131,50067740638.98401,17216.289538528636,-30752.96762261958,107478393641.63002,27475200,Venus
96515962346.72346,47370821859.19105,16338.771668196287,-31214.33772908522,107514304868.37253,27561600,Venus
97850771180.92548,44636228648.23617,15449.176321782623,-31650.38438605182,107550761636.72415,27648000,Venus
99107739934.74168,41866174808.824356,14548.249465465427,-32060.80832652556,107587734933.3809,27734400,Venus
100285954565.92354,39062898033.01871,13636.743416456682,-32445.33305330611,107625195404.87022,27820800,Venus
101384566517.7313,36228657929.50076,12715.416108886013,-32803.70490182802,107663113383.18736,27907200,Venus
102402793141.2528,33365734047.597565,11785.03036483235,-33135.693077583324,107701458911.49861,27993600,Venus
103339918055.26572,30476423900.221718,10846.35317144575,-33441.089668701934,107740201769.88272,28080000,Venus
104195291444.24666,27563040987.81802,9900.154965057245,-33719.709634302046,107779311501.08372,28166400,Venus
104968330295.20503,24627912825.354366,8947.20892312934,-33971.39076925523,107818757436.24814,28252800,Venus
105658518574.08838,21673378974.33647,7988.290264853472,-34195.99364604044,107858508720.62059,28339200,Venus
106265407342.57207,18701789081.765385,7024.175561153799,-34393.401534387565,107898534339.1726,28425600,Venus
106788614816.10756,15715500927.894264,6055.642054809011,-34563.520299434254,107938803142.13992,28512000,Venus
107227826364.16072,12716878484.576542,5083.466991355972,-34706.278279140315,107979283870.44473,28598400,Venus
107582794453.6249,9708289985.931862,4108.426961390828,-34821.62614172083,108019945180.97964,28684800,Venus
107853338536.44264,6692106012.98917,3131.297254835069,-34909.536723873745,108060755671.73122,28771200,Venus
108039344882.51472,3670697593.8982916,2152.8512276860965,-34970.00485058887,108101683906.72188,28857600,Venus
108140766359.0157,646434321.2326488,1173.8596817242396,-35003.04713733383,108142698440.74953,28944000,Venus
108157622157.27243,-2378317512.1635013,195.0902576010202,-35008.701775418405,108183767843.90518,29030400,Venus
108089997468.3942,-5401196757.399419,-782.6931583129409,-34987.02830134164,108224860725.8499,29116800,Venus
107938043108.87206,-8419849232.51951,-1758.7310129876855,-34938.10735092699,108265945759.8329,29203200,Venus
107701975097.38994,-11431929522.997313,-2732.268651413368,-34862.04039904863,108306991706.43407,29289600,Venus
107382074184.11093,-14435102758.565937,-3702.556866655118,-34758.94948574798,108347967437.01407,29376000,Venus
106978685333.71988,-17427046365.277596,-4668.852435081585,-34628.97692953307,108388841956.85728,29462400,Venus
106492217163.51706,-20405451791.752495,-5630.4186366067,-34472.28502864467,108429584427.99277,29548800,Venus
105923141337.86826,-23368026208.644302,-6586.5257598241415,-34289.055751062595,108470164191.67946,29635200,Venus
105271991920.32356,-26312494180.415035,-7536.451591952502,-34079.49041401312,108510550790.54315,29721600,Venus
104539364684.72118,-29236599308.576805,-8479.481893546139,-33843.80935372418,108550713990.35294,29808000,Venus
103725916386.59325,-32138105845.620964,-9414.910857962172,-33582.25158615925,108590623801.4262,29894400,Venus
102832363996.18872,-35014800278.916855,-10342.041555607882,-33295.074459443196,108630250499.65173,29980800,Venus
101859483894.42337,-37864492883.92237,-11260.186363024974,-32982.55329867497,108669564647.12143,30067200,Venus
100808111033.05942,-40685019246.10683,-12168.667376897589,-32644.981043801592,108708537112.36168,30153600,Venus
99679138060.40761,-43474241751.04311,-13066.816813099731,-32282.667881207057,108747139090.15695,30240000,Venus
98473514413.83171,-46230051042.18064,-13953.977390924749,-31895.940869647322,108785342120.9574,30326400,Venus
97192245380.32147,-48950367445.863106,-14829.502702664744,-31485.143561139597,108823118109.86504,30412800,Venus
95836391126.38309,-51633142363.20562,-15692.757568731247,-31050.635617390224,108860439345.19159,30499200,Venus
94407065698.47807,-54276359628.49414,-16543.118378530195,-30592.792422320854,108897278516.58362,30585600,Venus
92905435995.22127,-56878036833.81619,-17379.973417324174,-30112.0046912275,108933608732.7098,30672000,Venus
91332720712.52689,-59436226619.67603,-18202.72317933308,-29608.67807708148,108969403538.50673,30758400,Venus
89690189262.86864,-61949017931.38897,-19010.780667340787,-29083.23277445528,109004636931.97986,30844800,Venus
87979160669.79524,-64414537241.08917,-19803.57167909017,-28536.10312153013,109039283380.55652,30931200,Venus
86201002438.81741,-66830949735.222374,-20580.53508076188,-27967.737200615793,109073317836.98901,31017600,Venus
84357129405.75572,-69196460467.42984,-21341.12306784362,-27378.59643758641,109106715754.80585,31104000,Venus
82449002563.61148,-71509315476.76254,-22084.801413706533,-26769.15520061,109139453103.30981,31190400,Venus
80478127868.99463,-73767802871.1949,-22811.049706213482,-26139.900398522637,109171506382.12207,31276800,Venus
78446055029.11417,-75970253876.43538,-23519.361572690566,-25491.33107917223,109202852635.27164,31363200,Venus
76354376270.30725,-78115043850.05724,-24209.244893598563,-24823.95802803072,109233469464.83035,31449600,Venus
74204725089.05412,-80200593260.9961,-24880.22200524447,-24138.30336734797,109263335044.0935,31536000,Venus
71998774986.39606,-82225368634.48271,-25531.829891875826,-23434.90015609508,109292428130.30675,31622400,Venus
69738238186.64395,-84187883462.49821,-26163.620367501237,-22714.291990920126,109320728076.94003,31708800,Venus
67424864341.23573,-86086699079.85661,-26775.160247780317,-21977.032608314803,109348214845.51006,31795200,Venus
65060439218.57089,-87920425506.0342,-27366.03151232453,-21223.685488166462,109374869016.95227,31881600,Venus
62646783380.6215,-89687722252.87857,-27935.831457747587,-20454.82345884685,109400671802.54427,31968000,Venus
60185750847.08997,-91387299098.34123,-28484.172841800093,-19671.028303965977,109425605054.38237,32054400,Venus
57679227747.85545,-93017916826.38678,-29010.684018918033,-18872.890370897552,109449651275.41333,32140800,Venus
55129130964.42272,-94578387933.23909,-29515.009067508476,-18061.008181160996,109472793629.02336,32227200,Venus
52537406761.06017,-96067577300.13048,-29996.807909288793,-17235.988042724413,109495015948.18658,32313600,Venus
49906029406.28685,-97484402832.72366,-30455.756420987524,-16398.443664272985,109516302744.17554,32400000,Venus
47236999785.34265,-98827836067.37851,-30891.546538706032,-15548.995771468135,109536639214.83578,32486400,Venus
44532344004.250755,-100096902744.43617,-31303.886355230265,-14688.271725204471,109556011252.4276,32572800,Venus
41794111986.0574,-101290683348.69237,-31692.500210571197,-13816.905141854098,109574405451.03667,32659200,Venus
39024376059.8109,-102408313617.22908,-32057.128776001216,-12935.535515471158,109591809113.55688,32745600,Venus
36225229542.81979,-103448985014.77043,-32397.529131841507,-12044.807841913782,109608210258.24745,32832000,Venus
33398785316.709217,-104411945176.72337,-32713.474839242772,-11145.372244825683,109623597624.86688,32918400,Venus
30547174397.774555,-105296498320.05762,-33004.75600618822,-10237.88360340566,109637960680.38638,33004800,Venus
27672544502.11308,-106102005622.17207,-33271.179347933765,-9323.001181880196,109651289624.28514,33091200,Venus
24777058605.99685,-106827885567.88637,-33512.568242085996,-8401.388260582167,109663575393.42964,33177600,Venus
21862893501.93416,-107473614264.68713,-33728.76277850337,-7473.71176852745,109674809666.53955,33264000,Venus
18932238350.85207,-108038725726.34798,-33919.61980419084,-6540.641917370895,109684984868.24219,33350400,Venus
15987293230.8193,-108522812125.03142,-34085.012963342255,-5602.851836613824,109694094172.71773,33436800,Venus
13030267682.716728,-108925524011.96909,-34224.832732668656,-4661.017209926754,109702131506.93704,33523200,Venus
10063379253.252321,-109246570506.80421,-34338.98645213434,-3715.815912443623,109709091553.49402,33609600,Venus
7088852035.7081585,-109485719455.66722,-34427.398351205586,-2767.927648877317,109714969753.0343,33696000,Venus
4108915208.7996683,-109642797558.042,-34490.00957070012,-1818.0335923007303,109719762306.28139,33782400,Venus
1125801574.021047,-109717690462.46663,-34526.778180308116,-866.8160234330633,109723466175.6623,33868800,Venus
-1858253908.1537867,-109710342831.09773,-34537.67919183835,85.0420297325536,109726079086.53333,33955200,Venus
-4841015582.84846,-109620758373.15399,-34522.70456822539,1036.8571521266326,109727599528.0075,34041600,Venus
-7820248565.775003,-109448999847.23897,-34481.86322831647,1987.945901794289,109728026753.3843,34128000,Venus
-10793720208.273726,-109195189032.52951,-34415.18104743892,2937.625170248438,109727360780.18257,34214400,Venus
-13759201562.036114,-108859506668.80103,-34322.70085373135,3885.2125431538043,109725602389.77716,34300800,Venus
-149555732839.07706,2573435140.4078155,512.3513995711436,29785.12893990527,149577872004.70288,86400,Earth
-149467191981.82758,5146108544.465433,1024.7784403874502,29776.312546963174,149555755195.45856,172800,Earth
-149334384016.85764,7717257921.383408,1537.1292241890378,29758.67334395804,149533656143.0886,259200,Earth
-149157328677.9307,10286120754.965237,2049.2516079508487,29732.208722011914,149511581419.3736,345600,Earth
-148936058861.1803,12851934530.652596,2560.99324942589,29696.918700085163,149489537594.7131,432000,Earth
-148670620638.36285,15413936963.404253,3072.2016529797943,29652.80593462567,149467531235.74298,518400,Earth
-148361073266.12616,17971366226.341133,3582.7242157025926,29599.875728436116,149445568902.9224,604800,Earth
-148007489191.27084,20523461180.08739,4092.4082737884873,29538.13603872984,149423657148.10596,691200,Earth
-147609954051.98187,23069461602.735115,4601.101149178004,29467.597484348666,149401802512.11252,777600,Earth
-147168566675.0078,25608608420.35823,5108.65019645911,29388.273352119377,149380011522.30328,864000,Earth
-146683439068.76566,28140143937.99945,5614.902850024818,29300.17960232894,149358290690.17767,950400,Earth
-146154696412.3494,30663312071.05272,6119.7066714845905,29203.334873301694,149336646508.99585,1036800,Earth
-145582477040.42044,33177358576.96229,6622.909397325934,29097.760485064486,149315085451.43347,1123200,Earth
-144966932423.9591,35681531287.15869,7124.35898682102,28983.480442087977,149293613967.27325,1209600,Earth
-144308227146.8563,38175080339.15083,7623.903670171347,28860.52143509427,149272238481.1365,1296000,Earth
-143606538878.32574,40657258408.69292,8121.391996881429,28728.912841922298,149250965390.25574,1382400,Earth
-142862058341.11786,43127320941.944046,8616.672884350472,28588.686727443623,149229801062.28918,1468800,Earth
-142074989275.51767,45584526387.53794,9109.59566666897,28439.87784252189,149208751833.177,1555200,Earth
-141245548399.11017,48028136428.47959,9600.010143605332,28282.5236220098,149187824005.03745,1641600,Earth
-140373965362.2984,50457416213.78519,10087.766629765876,28116.664181777684,149167023844.10202,1728000,Earth
-139460482699.56058,52871634589.78114,10572.716003910076,27942.34231476803,149146357578.6877,1814400,Earth
-138505355776.4347,55270064330.977615,11054.709758401545,27759.603486070326,149125831397.20346,1900800,Earth
-137508852732.2206,57651982370.431335,11533.600048774138,27568.495827010687,149105451446.1898,1987200,Earth
-136471254418.39157,60016670029.5122,12009.239743391603,27369.070128250736,149085223828.38852,2073600,Earth
-135392854332.70895,62363413246.98752,12481.482473178356,27161.37983189031,149065154600.8412,2160000,Earth
-134273958549.03613,64691502807.33745,12950.182681398364,26945.48102256863,149045249773.01364,2246400,Earth
-133114885642.84932,67000234568.21452,13415.195673458556,26721.4324175587,149025515304.94574,2332800,Earth
-131915966612.44534,69288909686.95996,13876.377666712737,26489.29535584993,149005957105.4241,2419200,Earth
-130677544795.84846,71556834846.08887,14333.585840241643,26249.133786214257,148986581030.17673,2505600,Earth
-129399975783.42036,73803322477.65617,14786.678384584517,26001.014254251284,148967392880.08865,2592000,Earth
-128083627326.17964,76027690986.41466,15235.514551397293,25745.005888408403,148948398399.43707,2678400,Earth
-126728879239.83937,78229264971.67627,15679.954703012354,25481.180384972286,148929603274.14603,2764800,Earth
-125336123304.57341,80407375447.78754,16119.860361874615,25209.611992028575,148911013130.05933,2851200,Earth
-123905763160.52422,82561360063.12979,16555.094259828584,24930.37749238716,148892633531.23175,2937600,Earth
-122438214199.06746,84690563317.55449,16985.52038723091,24643.55618547098,148874469978.23846,3024000,Earth
-120933903449.85051,86794336778.16411,17411.004041862863,24349.229868166894,148856527906.50177,3110400,Earth
-119393269463.62439,88872039293.34882,17831.41187761705,24047.482814637748,148838812684.636,3196800,Earth
-117816762190.891,90923037204.98907,18246.611952932657,23738.4017550955,148821329612.81052,3283200,Earth
-116204842856.38943,92946704558.73457,18656.47377895339,23422.075853535833,148804083921.13052,3369600,Earth
-114557983829.4476,94942423312.26979,19060.868367382278,23098.596684435466,148787080768.03647,3456000,Earth
-112876668490.22775,96909583541.47676,19459.66827800743,22768.058208414008,148770325238.72238,3542400,Earth
-111161391091.89635,98847583644.40572,19852.747665872826,22430.556746862963,148753822343.57312,3628800,Earth
-109412656618.75125,100755830542.96483,20239.982328068214,22086.190955545222,148737577016.62152,3715200,Earth
-107630980640.34157,102633739882.24023,20621.24975011215,21735.06179716906,148721594114.02545,3801600,Earth
-105816889161.6172,104480736227.35838,20996.42915190231,21377.27251294147,148705878412.56586,3888000,Earth
-103970918469.1481,106296253257.80278,21365.40153320712,21012.92859310639,148690434608.16565,3974400,Earth
-102093614973.45476,108079733959.09814,21728.049718672944,20642.137746474098,148675267314.43082,4060800,Earth
-100185535047.49422,109830630811.77533,22084.258402321007,20265.009868948873,148660381061.21344,4147200,Earth
-98247244861.34789,111548405977.53114,22433.914191508404,19881.657011062707,148645780293.1982,4233600,Earth
-96279320213.15958,113232531482.49799,22776.905650327633,19492.193344523686,148631469368.51233,4320000,Earth
-94282346356.37456,114882489397.5389,23113.123342419203,19096.73512778836,148617452557.35953,4406400,Earth
-92256917823.33249,116497772015.48463,23442.459873172058,18695.40067066822,148603734040.67935,4492800,Earth
-90203638245.26932,118077882025.23021,23764.809931286694,18288.31029798113,148590317908.83145,4579200,Earth
-88123120168.78531,119622332682.60942,24080.070329676066,17875.586312259347,148577208160.30655,4665600,Earth
-86015984868.8386,121130647977.9669,24388.14004567962,17457.352955526498,148564408700.46368,4752000,Earth
-83882862158.3257,122602362800.34843,24688.92026056598,17033.736370156603,148551923340.29517,4838400,Earth
